X,Original_Y,Salted_Y
758,1516,1502.14780198889
759,1518,1498.43246045768
760,1520,1524.20683700201
761,1522,1526.00737998147
762,1524,1524.95142157864
763,1526,1530.96684391637
764,1528,1538.82240596161
765,1530,1539.70447788355
766,1532,1526.3143042961
767,1534,1542.09972073319
768,1536,1537.73247371832
769,1538,1532.94457431485
770,1540,1528.0669420911
771,1542,1548.46970938881
772,1544,1540.46377400701
773,1546,1546.46434526688
774,1548,1540.07052497798
775,1550,1534.4948552522
776,1552,1553.71586355269
777,1554,1553.37860875196
778,1556,1567.99027877292
779,1558,1566.01704070327
780,1560,1570.5330457915
781,1562,1554.51123247457
782,1564,1554.63673502884
783,1566,1553.30913227132
784,1568,1572.97980623047
785,1570,1597.89081127644
786,1572,1579.27572036916
787,1574,1566.26935897848
788,1576,1584.36633754476
789,1578,1566.71669689916
790,1580,1565.75529908584
791,1582,1589.17442315507
792,1584,1576.22094479815
793,1586,1589.15985880709
794,1588,1602.06535138077
795,1590,1594.01124635732
796,1592,1601.2966028442
797,1594,1577.94197795379
798,1596,1602.61536244123
799,1598,1619.38502253829
800,1600,1605.41139413417
801,1602,1586.59122818142
802,1604,1601.96857205178
803,1606,1601.00034778221
804,1608,1611.83023912781
805,1610,1614.12035378112
806,1612,1616.05492550516
807,1614,1610.36219249119
808,1616,1610.00727959958
809,1618,1612.10411008582
810,1620,1628.53540834064
811,1622,1603.4699192858
812,1624,1621.92696840352
813,1626,1628.7037820269
814,1628,1621.47228987941
815,1630,1634.77227285008
816,1632,1631.28680349973
817,1634,1624.61698711731
818,1636,1637.61363534651
819,1638,1635.31817118087
820,1640,1635.90127352243
821,1642,1634.88677289474
822,1644,1644.61445483584
823,1646,1627.53870763901
824,1648,1644.01666880522
825,1650,1644.56451878388
826,1652,1642.88101495711
827,1654,1660.52698590995
828,1656,1648.65728741409
829,1658,1663.40633089814
830,1660,1669.75840884582
831,1662,1660.43129585273
832,1664,1666.77799321723
833,1666,1672.39517303111
834,1668,1667.19021984939
835,1670,1675.40870143764
836,1672,1659.37435155372
837,1674,1685.1042384067
838,1676,1666.10437320932
839,1678,1659.71164065796
840,1680,1693.84498511354
841,1682,1681.37273205959
842,1684,1688.48921120019
843,1686,1682.36741527532
844,1688,1677.79416606869
845,1690,1659.27011460713
846,1692,1698.26278997699
847,1694,1691.13315466789
848,1696,1694.02657093149
849,1698,1702.05605372641
850,1700,1685.80651539465
851,1702,1694.70554762017
852,1704,1715.47327841585
853,1706,1711.97864632881
854,1708,1695.18718740907
855,1710,1687.9673575783
856,1712,1706.28753680209
857,1714,1716.13996478716
858,1716,1725.42376933302
859,1718,1718.93725490667
860,1720,1708.77688278472
861,1722,1725.06157818568
862,1724,1712.27665132447
863,1726,1716.39033436462
864,1728,1721.46264983642
865,1730,1717.70606351001
866,1732,1729.29034870037
867,1734,1725.00049932657
868,1736,1733.14313862398
869,1738,1733.37578455646
870,1740,1735.9021478526
871,1742,1736.96461015868
872,1744,1756.33297112644
873,1746,1752.10305217574
874,1748,1748.59072155053
875,1750,1735.33053269572
876,1752,1735.74196733604
877,1754,1734.35247584609
878,1756,1782.05195750874
879,1758,1767.72374811204
880,1760,1762.56980969704
881,1762,1752.25759540653
882,1764,1752.53635614113
883,1766,1771.4763950448
884,1768,1783.65083985082
885,1770,1753.06656338679
886,1772,1767.5060264014
887,1774,1773.15707927247
888,1776,1756.08002822397
889,1778,1786.41245666353
890,1780,1775.85341082545
891,1782,1801.12180838364
892,1784,1780.09101267766
893,1786,1790.09182082547
894,1788,1776.57571831879
895,1790,1783.75136224363
896,1792,1780.31277150085
897,1794,1797.92575281298
898,1796,1809.0183950435
899,1798,1792.0635823816
900,1800,1804.36375391562
901,1802,1796.95637519474
902,1804,1805.02107713303
903,1806,1817.96250540822
904,1808,1809.20282816362
905,1810,1799.63156602923
906,1812,1803.42896761112
907,1814,1812.30125695956
908,1816,1814.08331719954
909,1818,1809.3418479226
910,1820,1821.80664133586
911,1822,1834.66528475573
912,1824,1821.48830712562
913,1826,1823.95429949337
914,1828,1805.98478093964
915,1830,1822.25486895239
916,1832,1818.06727415945
917,1834,1830.13765349016
918,1836,1841.25586350118
919,1838,1853.23269275391
920,1840,1857.98494451908
921,1842,1840.8311573303
922,1844,1840.79803813114
923,1846,1854.17516283237
924,1848,1852.90159188824
925,1850,1857.65251160016
926,1852,1859.78279045311
927,1854,1839.19694826581
928,1856,1861.4036395961
929,1858,1857.08460978132
930,1860,1852.39747623041
931,1862,1855.06404556857
932,1864,1876.81457752663
933,1866,1857.90262389234
934,1868,1855.63181647177
935,1870,1872.14686448132
936,1872,1892.10771767534
937,1874,1874.25554433412
938,1876,1879.08299436247
939,1878,1868.61752789372
940,1880,1896.74215951779
941,1882,1883.24988173845
942,1884,1889.30101256551
943,1886,1876.47931776599
944,1888,1896.5404281822
945,1890,1893.89145734518
946,1892,1880.43998915048
947,1894,1894.39740126989
948,1896,1891.49401396292
949,1898,1899.09247941666
950,1900,1897.49447157554
951,1902,1900.10098345351
952,1904,1893.67086485699
953,1906,1902.76708078581
954,1908,1915.66526854105
955,1910,1927.44673179669
956,1912,1900.3948007383
957,1914,1937.77411852384
958,1916,1931.26077962507
959,1918,1919.68507500217
960,1920,1916.98793470676
961,1922,1915.01345729295
962,1924,1932.32770575778
963,1926,1919.05394745777
964,1928,1923.38117006866
965,1930,1938.83617136721
966,1932,1936.35944182164
967,1934,1942.96747363054
968,1936,1941.04732027945
969,1938,1933.99102864484
970,1940,1934.86151987901
971,1942,1949.96367596234
972,1944,1937.28809835993
973,1946,1957.86659042866
974,1948,1955.90701970704
975,1950,1952.87721494674
976,1952,1952.03226114563
977,1954,1957.65617187473
978,1956,1991.26677818339
979,1958,1956.87563337488
980,1960,1944.43406065062
981,1962,1981.15102295457
982,1964,1970.09846053238
983,1966,1959.52088376908
984,1968,1994.17334912051
985,1970,1975.50950420745
986,1972,1974.94203684447
987,1974,1966.22156201747
988,1976,1965.3506990391
989,1978,1960.31585967689
990,1980,1975.77080464102
991,1982,1971.4689757081
992,1984,1990.47755244972
993,1986,1982.82371811486
994,1988,2005.68991569187
995,1990,2005.10582395193
996,1992,1993.64010316907
997,1994,1991.17236285495
998,1996,2007.52165807948
999,1998,1986.53492367883
1000,2000,2006.73698696542
1001,2002,1995.30887004627
1002,2004,1999.99677299365
1003,2006,1999.28197572781
1004,2008,2013.75629016583
1005,2010,2002.21906484579
1006,2012,2001.36438797115
1007,2014,2019.52978301287
1008,2016,2011.76571162164
1009,2018,2021.61587164848
1010,2020,2016.48110758054
1011,2022,2024.69540707973
1012,2024,1998.35550643879
1013,2026,2030.65864128079
1014,2028,2046.53560942494
1015,2030,2040.39289339847
1016,2032,2041.10896579458
1017,2034,2031.60268713399
1018,2036,2037.80998079792
1019,2038,2040.44249546813
1020,2040,2040.9639288454
1021,2042,2033.69531502381
1022,2044,2040.47747814338
1023,2046,2044.25224960456
1024,2048,2043.19346580519
1025,2050,2058.36836711418
1026,2052,2077.38349341389
1027,2054,2040.7666574852
1028,2056,2057.28340263343
1029,2058,2043.57620846639
1030,2060,2073.02508209607
1031,2062,2076.09911500019
1032,2064,2047.37457029642
1033,2066,2085.43684478392
1034,2068,2057.15301547762
1035,2070,2072.26818975021
1036,2072,2082.98929202485
1037,2074,2075.47188752472
1038,2076,2098.95665813013
1039,2078,2105.52557877595
1040,2080,2081.38317724816
1041,2082,2062.92933791627
1042,2084,2080.35007006627
1043,2086,2077.51889988425
1044,2088,2080.35246635479
1045,2090,2078.72305185463
1046,2092,2092.78188895083
1047,2094,2115.06629655706
1048,2096,2088.84152606866
1049,2098,2095.19484338259
1050,2100,2111.66475004516
1051,2102,2114.12821418764
1052,2104,2108.85540987058
1053,2106,2116.26016486196
1054,2108,2116.70726021084
1055,2110,2106.18242121491
1056,2112,2116.28893027103
1057,2114,2111.00869479977
1058,2116,2107.0013148
1059,2118,2124.34745461257
1060,2120,2120.67453590829
1061,2122,2120.12879455159
1062,2124,2126.91727455002
1063,2126,2135.87694691912
1064,2128,2131.92934569878
1065,2130,2131.94551374026
1066,2132,2134.79784956482
1067,2134,2134.51220311844
1068,2136,2128.25533756061
1069,2138,2145.86781710403
1070,2140,2154.08906950994
1071,2142,2136.65901416208
1072,2144,2163.27758429812
1073,2146,2144.23752452742
1074,2148,2145.56249637514
1075,2150,2141.0239934129
1076,2152,2144.07663134893
1077,2154,2144.47025309047
1078,2156,2159.53905454236
1079,2158,2173.97026323911
1080,2160,2165.27470251142
1081,2162,2170.54202301152
1082,2164,2177.41846522046
1083,2166,2141.0046655807
1084,2168,2166.3244067783
1085,2170,2173.53015314527
1086,2172,2179.1725372549
1087,2174,2160.95148361268
1088,2176,2165.94131048256
1089,2178,2185.90683469747
1090,2180,2178.83428671341
1091,2182,2187.53089887878
1092,2184,2174.39355195281
1093,2186,2169.66197604207
1094,2188,2195.61200281867
1095,2190,2201.93307151703
1096,2192,2208.32057215921
1097,2194,2178.67810397034
1098,2196,2182.6314759528
1099,2198,2183.26153501991
1100,2200,2199.58336925704
1101,2202,2195.84492664872
1102,2204,2217.14154808776
1103,2206,2191.44933417518
1104,2208,2190.57650779402
1105,2210,2212.05304683292
1106,2212,2223.92930398526
1107,2214,2205.97176901694
1108,2216,2203.34363577762
1109,2218,2216.50668646816
1110,2220,2203.63553321746
1111,2222,2222.17344346044
1112,2224,2232.28387265991
1113,2226,2228.17738348381
1114,2228,2208.90755098737
1115,2230,2224.63178178712
1116,2232,2228.97967701554
1117,2234,2252.13582130904
1118,2236,2245.14851752841
1119,2238,2237.42919284086
1120,2240,2253.09362077829
1121,2242,2231.5526415159
1122,2244,2240.51733189665
1123,2246,2260.12561160729
1124,2248,2263.02382928583
1125,2250,2257.30375994537
1126,2252,2256.90752271903
1127,2254,2248.13873860424
1128,2256,2263.44899650424
1129,2258,2249.71845030194
1130,2260,2265.74520731649
1131,2262,2264.81841382645
1132,2264,2275.39306269031
1133,2266,2261.74132154428
1134,2268,2274.36139891403
1135,2270,2277.9317808139
1136,2272,2263.01622885899
